time,Temp_DE,Temp_DK,Temp_SE,Temp_NO
2015-07-18 21:00:00+00:00,18.447,13.36,13.101,10.454
2015-07-18 22:00:00+00:00,17.796,13.02,12.732,10.262
2015-07-18 23:00:00+00:00,17.289,12.791,12.425,10.151
2015-07-19 00:00:00+00:00,16.827,12.633,12.185,10.058
2015-07-19 01:00:00+00:00,16.484,12.31,11.975,9.936
2015-07-19 02:00:00+00:00,16.261,12.066,11.873,9.907
2015-07-19 03:00:00+00:00,16.164,12.401,12.188,10.106
2015-07-19 04:00:00+00:00,16.701,13.675,12.903,10.567
2015-07-19 05:00:00+00:00,17.572,14.712,13.763,11.309
2015-07-19 06:00:00+00:00,18.792,15.685,14.709,12.309
2015-07-19 07:00:00+00:00,20.231,16.356,15.623,13.322
2015-07-19 08:00:00+00:00,21.479,16.661,16.357,14.204
2015-07-19 09:00:00+00:00,22.362,17.007,16.917,14.903
2015-07-19 10:00:00+00:00,23.018,17.295,17.326,15.397
2015-07-19 11:00:00+00:00,23.534,17.191,17.606,15.675
2015-07-19 12:00:00+00:00,23.881,16.699,17.669,15.716
2015-07-19 13:00:00+00:00,23.977,16.1,17.596,15.559
2015-07-19 14:00:00+00:00,23.734,15.435,17.331,15.263
2015-07-19 15:00:00+00:00,23.197,14.922,16.864,14.755
2015-07-19 16:00:00+00:00,22.332,14.654,16.304,14.132
2015-07-19 17:00:00+00:00,21.215,14.435,15.619,13.35
2015-07-19 18:00:00+00:00,19.863,13.92,14.656,12.593
2015-07-19 19:00:00+00:00,18.337,13.147,13.679,11.895
2015-07-19 20:00:00+00:00,17.44,12.947,13.312,11.293
2015-07-19 21:00:00+00:00,16.753,12.709,13.027,10.954
2015-07-19 22:00:00+00:00,16.209,12.399,12.709,10.64
2015-07-19 23:00:00+00:00,15.741,12.083,12.479,10.396
2015-07-20 00:00:00+00:00,15.191,11.755,12.234,10.197
2015-07-20 01:00:00+00:00,14.672,11.525,12.029,9.997
2015-07-20 02:00:00+00:00,14.243,11.423,11.982,9.855
2015-07-20 03:00:00+00:00,14.016,11.688,12.314,9.986
2015-07-20 04:00:00+00:00,15.247,12.662,12.823,10.443
2015-07-20 05:00:00+00:00,16.923,13.338,13.308,11.121
2015-07-20 06:00:00+00:00,18.647,14.039,13.894,12.316
2015-07-20 07:00:00+00:00,20.12,14.894,14.63,13.708
2015-07-20 08:00:00+00:00,21.421,15.782,15.427,14.525
2015-07-20 09:00:00+00:00,22.454,16.565,16.081,15.504
2015-07-20 10:00:00+00:00,23.367,17.177,16.617,16.22
2015-07-20 11:00:00+00:00,24.158,17.62,17.05,16.145
2015-07-20 12:00:00+00:00,24.838,17.905,17.396,16.131
2015-07-20 13:00:00+00:00,25.278,18.014,17.663,16.097
2015-07-20 14:00:00+00:00,25.386,17.954,17.7,15.816
2015-07-20 15:00:00+00:00,25.23,17.744,17.569,15.495
2015-07-20 16:00:00+00:00,24.823,17.342,17.24,15.041
2015-07-20 17:00:00+00:00,24.12,16.701,16.612,14.459
2015-07-20 18:00:00+00:00,22.515,15.71,15.472,13.529
2015-07-20 19:00:00+00:00,20.786,14.653,14.348,12.234
2015-07-20 20:00:00+00:00,20.018,14.173,13.711,11.282
2015-07-20 21:00:00+00:00,19.483,13.851,13.135,10.859
2015-07-20 22:00:00+00:00,19.058,13.537,12.634,10.458
2015-07-20 23:00:00+00:00,18.712,13.355,12.227,10.208
2015-07-21 00:00:00+00:00,18.415,13.515,11.917,10.193
2015-07-21 01:00:00+00:00,18.229,13.832,11.708,10.208
2015-07-21 02:00:00+00:00,18.095,14.271,11.786,10.237
2015-07-21 03:00:00+00:00,18.048,14.743,12.664,10.401
2015-07-21 04:00:00+00:00,19.076,15.417,13.377,10.613
2015-07-21 05:00:00+00:00,20.554,16.265,14.162,10.838
2015-07-21 06:00:00+00:00,22.204,17.194,14.983,10.987
2015-07-21 07:00:00+00:00,23.611,18.164,15.639,11.156
2015-07-21 08:00:00+00:00,24.938,19.102,16.067,11.588
2015-07-21 09:00:00+00:00,26.069,19.755,16.465,12.089
2015-07-21 10:00:00+00:00,26.913,20.023,16.863,12.511
2015-07-21 11:00:00+00:00,27.529,20.07,17.213,12.821
2015-07-21 12:00:00+00:00,27.884,20.003,17.501,13.115
2015-07-21 13:00:00+00:00,28.044,19.816,17.687,13.341
2015-07-21 14:00:00+00:00,27.914,19.488,17.411,13.574
2015-07-21 15:00:00+00:00,27.63,19.035,16.99,13.697
2015-07-21 16:00:00+00:00,27.123,18.432,16.434,13.673
2015-07-21 17:00:00+00:00,26.198,17.748,15.816,13.461
2015-07-21 18:00:00+00:00,24.074,16.883,15.116,12.947
2015-07-21 19:00:00+00:00,22.13,15.79,14.356,12.05
2015-07-21 20:00:00+00:00,21.421,15.035,13.82,11.324
2015-07-21 21:00:00+00:00,20.81,14.614,13.466,10.99
2015-07-21 22:00:00+00:00,20.202,14.338,13.138,10.674
2015-07-21 23:00:00+00:00,19.563,14.171,12.831,10.47
2015-07-22 00:00:00+00:00,18.954,14.068,12.574,10.375
2015-07-22 01:00:00+00:00,18.506,14.063,12.393,10.343
2015-07-22 02:00:00+00:00,18.154,14.068,12.358,10.332
2015-07-22 03:00:00+00:00,17.905,14.452,12.782,10.623
2015-07-22 04:00:00+00:00,18.912,15.394,13.555,11.09
2015-07-22 05:00:00+00:00,20.398,16.375,14.455,11.835
2015-07-22 06:00:00+00:00,22.595,17.461,15.423,12.941
2015-07-22 07:00:00+00:00,24.807,18.446,16.376,14.059
2015-07-22 08:00:00+00:00,26.184,19.193,17.342,14.953
2015-07-22 09:00:00+00:00,27.168,19.808,18.13,15.564
2015-07-22 10:00:00+00:00,28.038,20.322,18.585,15.953
2015-07-22 11:00:00+00:00,28.683,20.594,18.849,16.091
2015-07-22 12:00:00+00:00,29.069,20.668,18.989,15.968
2015-07-22 13:00:00+00:00,29.037,20.533,18.902,15.999
2015-07-22 14:00:00+00:00,28.572,20.341,18.528,15.957
2015-07-22 15:00:00+00:00,27.771,20.039,18.352,15.715
2015-07-22 16:00:00+00:00,26.654,19.488,18.106,15.252
2015-07-22 17:00:00+00:00,25.013,18.675,17.467,14.555
2015-07-22 18:00:00+00:00,22.957,17.656,16.376,13.477
2015-07-22 19:00:00+00:00,21.189,16.508,15.211,12.094
2015-07-22 20:00:00+00:00,20.132,15.789,14.927,11.039
2015-07-22 21:00:00+00:00,19.281,15.235,14.658,10.542
2015-07-22 22:00:00+00:00,18.61,14.683,14.338,10.157
2015-07-22 23:00:00+00:00,18.034,14.107,14.0,9.768
2015-07-23 00:00:00+00:00,17.397,13.578,13.684,9.497
2015-07-23 01:00:00+00:00,16.733,13.174,13.377,9.158
2015-07-23 02:00:00+00:00,16.09,12.898,13.159,8.896
2015-07-23 03:00:00+00:00,15.558,12.854,13.391,9.067
2015-07-23 04:00:00+00:00,15.979,13.364,13.877,9.669
2015-07-23 05:00:00+00:00,17.023,14.025,14.501,10.614
2015-07-23 06:00:00+00:00,18.566,14.699,15.117,11.746
2015-07-23 07:00:00+00:00,20.001,15.383,15.702,12.725
2015-07-23 08:00:00+00:00,21.283,16.001,16.255,13.49
2015-07-23 09:00:00+00:00,22.292,16.595,16.741,14.127
2015-07-23 10:00:00+00:00,23.067,17.082,17.143,14.52
2015-07-23 11:00:00+00:00,23.623,17.411,17.364,14.785
2015-07-23 12:00:00+00:00,23.934,17.589,17.497,15.065
2015-07-23 13:00:00+00:00,23.987,17.593,17.482,15.184
2015-07-23 14:00:00+00:00,23.672,17.405,17.283,15.012
2015-07-23 15:00:00+00:00,23.151,17.104,16.878,14.777
2015-07-23 16:00:00+00:00,22.446,16.709,16.445,14.351
2015-07-23 17:00:00+00:00,21.489,16.225,15.804,13.653
2015-07-23 18:00:00+00:00,19.902,15.327,14.873,12.597
2015-07-23 19:00:00+00:00,18.206,14.082,13.866,11.232
2015-07-23 20:00:00+00:00,17.369,13.403,13.248,10.222
2015-07-23 21:00:00+00:00,16.695,12.995,12.819,9.711
2015-07-23 22:00:00+00:00,16.159,12.604,12.49,9.312
2015-07-23 23:00:00+00:00,15.682,12.251,12.214,8.948
2015-07-24 00:00:00+00:00,15.158,11.915,11.923,8.666
2015-07-24 01:00:00+00:00,14.679,11.646,11.676,8.468
2015-07-24 02:00:00+00:00,14.317,11.431,11.491,8.271
2015-07-24 03:00:00+00:00,14.133,11.551,11.784,8.616
2015-07-24 04:00:00+00:00,15.245,13.009,12.729,9.525
2015-07-24 05:00:00+00:00,16.861,14.013,13.828,10.548
2015-07-24 06:00:00+00:00,19.046,14.752,14.872,11.5
2015-07-24 07:00:00+00:00,21.169,15.395,15.799,12.271
2015-07-24 08:00:00+00:00,22.938,16.004,16.523,12.96
2015-07-24 09:00:00+00:00,24.328,16.626,17.021,13.524
2015-07-24 10:00:00+00:00,25.438,17.271,17.409,13.912
2015-07-24 11:00:00+00:00,26.281,17.944,17.757,14.13
2015-07-24 12:00:00+00:00,26.828,18.348,17.993,14.289
2015-07-24 13:00:00+00:00,27.07,18.541,18.06,14.395
2015-07-24 14:00:00+00:00,27.014,18.583,17.934,14.352
2015-07-24 15:00:00+00:00,26.724,18.474,17.615,14.063
2015-07-24 16:00:00+00:00,26.145,18.205,17.077,13.673
2015-07-24 17:00:00+00:00,25.082,17.778,16.261,13.114
2015-07-24 18:00:00+00:00,23.188,16.817,14.886,12.224
2015-07-24 19:00:00+00:00,21.893,15.686,13.509,11.004
2015-07-24 20:00:00+00:00,21.097,15.041,12.997,10.18
2015-07-24 21:00:00+00:00,20.211,14.659,12.64,9.7
2015-07-24 22:00:00+00:00,19.445,14.407,12.235,9.265
2015-07-24 23:00:00+00:00,18.869,14.297,11.843,8.857
2015-07-25 00:00:00+00:00,18.422,14.314,11.521,8.61
2015-07-25 01:00:00+00:00,18.099,14.387,11.265,8.491
2015-07-25 02:00:00+00:00,17.812,14.397,11.13,8.399
2015-07-25 03:00:00+00:00,17.534,14.314,11.872,8.642
2015-07-25 04:00:00+00:00,17.691,14.298,12.816,9.338
2015-07-25 05:00:00+00:00,18.441,14.514,13.858,10.094
2015-07-25 06:00:00+00:00,19.499,14.78,14.775,10.997
2015-07-25 07:00:00+00:00,20.717,15.043,15.477,11.758
2015-07-25 08:00:00+00:00,21.619,15.395,15.939,12.36
2015-07-25 09:00:00+00:00,21.715,15.86,16.124,12.879
2015-07-25 10:00:00+00:00,21.663,16.526,16.235,13.246
2015-07-25 11:00:00+00:00,21.577,17.385,16.324,13.447
2015-07-25 12:00:00+00:00,21.279,18.146,16.236,13.504
2015-07-25 13:00:00+00:00,20.751,18.732,15.922,13.515
2015-07-25 14:00:00+00:00,19.931,19.043,15.607,13.464
2015-07-25 15:00:00+00:00,18.949,19.017,15.311,13.273
2015-07-25 16:00:00+00:00,17.881,18.717,14.923,12.89
2015-07-25 17:00:00+00:00,16.707,18.105,14.526,12.363
2015-07-25 18:00:00+00:00,15.407,17.176,14.032,11.703
2015-07-25 19:00:00+00:00,14.186,16.361,13.626,11.054
2015-07-25 20:00:00+00:00,13.366,15.735,13.424,10.622
2015-07-25 21:00:00+00:00,12.717,15.085,13.298,10.376
2015-07-25 22:00:00+00:00,12.153,14.562,13.213,10.206
2015-07-25 23:00:00+00:00,11.596,14.105,13.169,10.051
2015-07-26 00:00:00+00:00,11.08,13.785,13.164,9.921
2015-07-26 01:00:00+00:00,10.596,13.589,13.194,9.835
2015-07-26 02:00:00+00:00,10.168,13.387,13.256,9.785
2015-07-26 03:00:00+00:00,9.792,13.097,13.537,9.8
2015-07-26 04:00:00+00:00,10.427,12.956,13.91,9.96
2015-07-26 05:00:00+00:00,11.968,13.253,14.426,10.225
2015-07-26 06:00:00+00:00,13.874,13.889,14.959,10.616
2015-07-26 07:00:00+00:00,15.653,14.605,15.503,11.125
2015-07-26 08:00:00+00:00,17.187,15.193,16.064,11.64
2015-07-26 09:00:00+00:00,18.481,15.643,16.535,12.135
2015-07-26 10:00:00+00:00,19.537,16.025,16.768,12.551
2015-07-26 11:00:00+00:00,20.396,16.24,16.89,12.836
2015-07-26 12:00:00+00:00,21.044,16.268,16.89,13.021
2015-07-26 13:00:00+00:00,21.463,16.21,16.672,13.114
2015-07-26 14:00:00+00:00,21.554,16.099,16.461,13.123
2015-07-26 15:00:00+00:00,21.066,15.868,16.095,13.058
2015-07-26 16:00:00+00:00,20.109,15.474,15.639,12.872
2015-07-26 17:00:00+00:00,18.701,14.891,15.02,12.554
2015-07-26 18:00:00+00:00,16.849,13.997,14.227,11.949
2015-07-26 19:00:00+00:00,15.632,12.798,13.461,10.943
2015-07-26 20:00:00+00:00,14.955,12.214,12.865,10.204
2015-07-26 21:00:00+00:00,14.464,11.91,12.409,9.771
2015-07-26 22:00:00+00:00,14.046,11.76,12.095,9.506
2015-07-26 23:00:00+00:00,13.708,11.702,11.897,9.279
2015-07-27 00:00:00+00:00,13.448,11.748,11.781,9.036
2015-07-27 01:00:00+00:00,13.241,11.954,11.707,8.757
2015-07-27 02:00:00+00:00,13.075,12.167,11.634,8.486
2015-07-27 03:00:00+00:00,12.938,12.389,11.739,8.698
2015-07-27 04:00:00+00:00,13.29,13.137,12.209,9.685
2015-07-27 05:00:00+00:00,14.301,13.956,12.869,10.662
2015-07-27 06:00:00+00:00,15.722,14.667,13.67,12.163
2015-07-27 07:00:00+00:00,17.101,15.385,14.595,13.275
2015-07-27 08:00:00+00:00,18.402,16.148,15.374,14.072
2015-07-27 09:00:00+00:00,19.458,16.784,15.975,14.638
2015-07-27 10:00:00+00:00,20.187,17.13,16.371,15.006
2015-07-27 11:00:00+00:00,20.687,17.248,16.484,15.266
2015-07-27 12:00:00+00:00,20.937,17.192,16.402,15.273
2015-07-27 13:00:00+00:00,20.963,17.045,16.302,15.065
2015-07-27 14:00:00+00:00,20.774,16.987,16.215,14.767
2015-07-27 15:00:00+00:00,20.372,16.849,15.958,14.414
2015-07-27 16:00:00+00:00,19.818,16.551,15.46,13.977
2015-07-27 17:00:00+00:00,18.976,16.05,14.708,13.416
2015-07-27 18:00:00+00:00,17.64,15.436,13.845,12.501
2015-07-27 19:00:00+00:00,16.391,14.987,13.116,11.125
2015-07-27 20:00:00+00:00,15.7,14.829,12.763,10.271
2015-07-27 21:00:00+00:00,15.197,14.822,12.45,9.94
2015-07-27 22:00:00+00:00,14.794,14.837,12.244,9.72
2015-07-27 23:00:00+00:00,14.412,14.75,12.094,9.608
2015-07-28 00:00:00+00:00,14.122,14.599,12.004,9.575
2015-07-28 01:00:00+00:00,13.795,14.386,11.915,9.525
2015-07-28 02:00:00+00:00,13.471,14.189,11.936,9.41
2015-07-28 03:00:00+00:00,13.191,14.098,12.575,9.58
2015-07-28 04:00:00+00:00,13.416,14.568,13.268,10.379
2015-07-28 05:00:00+00:00,14.297,15.073,13.925,11.073
2015-07-28 06:00:00+00:00,15.42,15.649,14.663,11.842
2015-07-28 07:00:00+00:00,16.572,16.345,15.452,12.759
2015-07-28 08:00:00+00:00,17.648,17.066,16.21,13.683
2015-07-28 09:00:00+00:00,18.548,17.623,16.788,14.485
2015-07-28 10:00:00+00:00,19.191,18.088,17.187,15.079
2015-07-28 11:00:00+00:00,19.623,18.371,17.439,15.392
2015-07-28 12:00:00+00:00,19.87,18.355,17.465,15.51
2015-07-28 13:00:00+00:00,20.04,18.239,17.385,15.423
2015-07-28 14:00:00+00:00,19.963,18.011,17.191,15.226
2015-07-28 15:00:00+00:00,19.592,17.673,16.874,14.946
2015-07-28 16:00:00+00:00,18.853,17.257,16.463,14.559
2015-07-28 17:00:00+00:00,17.835,16.688,15.865,14.013
2015-07-28 18:00:00+00:00,16.407,15.96,15.049,13.256
2015-07-28 19:00:00+00:00,15.105,15.237,14.292,12.309
2015-07-28 20:00:00+00:00,14.342,14.807,13.898,11.808
2015-07-28 21:00:00+00:00,13.695,14.561,13.667,11.639
2015-07-28 22:00:00+00:00,13.176,14.388,13.482,11.468
2015-07-28 23:00:00+00:00,12.67,14.232,13.323,11.305
2015-07-29 00:00:00+00:00,12.228,14.062,13.151,11.192
2015-07-29 01:00:00+00:00,11.783,13.909,13.018,11.107
2015-07-29 02:00:00+00:00,11.404,13.755,12.983,11.028
2015-07-29 03:00:00+00:00,11.053,13.709,13.213,11.092
2015-07-29 04:00:00+00:00,11.466,14.053,13.656,11.414
2015-07-29 05:00:00+00:00,12.799,14.538,14.194,11.896
2015-07-29 06:00:00+00:00,14.346,15.029,14.806,12.465
2015-07-29 07:00:00+00:00,15.763,15.618,15.502,13.076
2015-07-29 08:00:00+00:00,16.914,16.168,16.161,13.658
2015-07-29 09:00:00+00:00,17.711,16.53,16.685,14.181
2015-07-29 10:00:00+00:00,18.243,16.772,16.969,14.618
2015-07-29 11:00:00+00:00,18.549,16.888,17.028,14.903
2015-07-29 12:00:00+00:00,18.669,16.839,16.895,15.027
2015-07-29 13:00:00+00:00,18.6,16.694,16.678,15.043
2015-07-29 14:00:00+00:00,18.311,16.381,16.383,14.871
2015-07-29 15:00:00+00:00,17.904,16.011,16.03,14.601
2015-07-29 16:00:00+00:00,17.324,15.556,15.587,14.249
2015-07-29 17:00:00+00:00,16.429,15.019,15.013,13.758
2015-07-29 18:00:00+00:00,14.834,14.261,14.277,13.132
2015-07-29 19:00:00+00:00,13.056,13.244,13.577,12.415
2015-07-29 20:00:00+00:00,12.216,12.761,13.275,11.928
2015-07-29 21:00:00+00:00,11.658,12.432,13.052,11.589
2015-07-29 22:00:00+00:00,11.241,12.136,12.826,11.174
2015-07-29 23:00:00+00:00,10.828,11.946,12.614,10.89
2015-07-30 00:00:00+00:00,10.419,11.994,12.391,10.757
2015-07-30 01:00:00+00:00,10.051,12.121,12.166,10.691
2015-07-30 02:00:00+00:00,9.711,12.268,12.057,10.616
2015-07-30 03:00:00+00:00,9.385,12.476,12.317,10.824
2015-07-30 04:00:00+00:00,10.121,13.326,12.991,11.256
2015-07-30 05:00:00+00:00,11.807,14.126,13.606,11.673
2015-07-30 06:00:00+00:00,14.007,14.768,14.199,12.261
2015-07-30 07:00:00+00:00,15.59,15.486,14.832,12.952
2015-07-30 08:00:00+00:00,16.752,16.259,15.464,13.855
2015-07-30 09:00:00+00:00,17.694,16.98,16.067,14.719
2015-07-30 10:00:00+00:00,18.473,17.551,16.483,15.387
2015-07-30 11:00:00+00:00,19.073,17.907,16.682,15.821
2015-07-30 12:00:00+00:00,19.373,18.062,16.805,16.018
2015-07-30 13:00:00+00:00,19.396,18.04,16.714,16.056
2015-07-30 14:00:00+00:00,19.166,17.846,16.357,15.811
2015-07-30 15:00:00+00:00,18.634,17.547,16.052,15.842
2015-07-30 16:00:00+00:00,17.851,17.071,15.731,15.239
2015-07-30 17:00:00+00:00,16.812,16.358,15.246,14.212
2015-07-30 18:00:00+00:00,15.003,15.416,14.565,13.121
2015-07-30 19:00:00+00:00,13.352,14.635,13.901,12.167
2015-07-30 20:00:00+00:00,12.543,14.147,13.594,11.509
2015-07-30 21:00:00+00:00,11.841,13.779,13.325,11.038
2015-07-30 22:00:00+00:00,11.165,13.433,13.076,10.676
2015-07-30 23:00:00+00:00,10.509,13.026,12.862,10.399
2015-07-31 00:00:00+00:00,9.911,12.657,12.59,10.116
2015-07-31 01:00:00+00:00,9.382,12.361,12.333,9.893
2015-07-31 02:00:00+00:00,8.915,12.164,12.133,9.69
2015-07-31 03:00:00+00:00,8.515,12.037,12.209,9.56
2015-07-31 04:00:00+00:00,9.279,12.289,12.647,9.603
2015-07-31 05:00:00+00:00,11.112,12.819,13.275,9.879
2015-07-31 06:00:00+00:00,13.456,13.483,13.995,10.334
2015-07-31 07:00:00+00:00,15.353,14.126,14.767,11.114
2015-07-31 08:00:00+00:00,16.844,14.701,15.484,12.106
2015-07-31 09:00:00+00:00,18.071,15.109,16.026,13.013
2015-07-31 10:00:00+00:00,19.109,15.581,16.384,13.671
2015-07-31 11:00:00+00:00,19.942,15.877,16.587,14.115
2015-07-31 12:00:00+00:00,20.494,15.999,16.69,14.383
2015-07-31 13:00:00+00:00,20.749,15.832,16.668,14.466
2015-07-31 14:00:00+00:00,20.702,15.545,16.48,14.334
2015-07-31 15:00:00+00:00,20.411,15.228,16.163,14.117
2015-07-31 16:00:00+00:00,19.793,14.817,15.714,13.97
2015-07-31 17:00:00+00:00,18.61,14.227,15.07,13.411
2015-07-31 18:00:00+00:00,15.808,13.339,14.216,12.214
2015-07-31 19:00:00+00:00,13.932,12.141,13.336,11.149
2015-07-31 20:00:00+00:00,13.369,11.629,12.805,10.38
2015-07-31 21:00:00+00:00,12.86,11.342,12.394,9.832
2015-07-31 22:00:00+00:00,12.425,11.02,12.088,9.403
2015-07-31 23:00:00+00:00,12.05,10.712,11.821,9.084
2015-08-01 00:00:00+00:00,11.733,10.382,11.45,8.843
2015-08-01 01:00:00+00:00,11.432,10.168,11.037,8.66
2015-08-01 02:00:00+00:00,11.048,10.018,10.664,8.387
2015-08-01 03:00:00+00:00,10.599,10.111,10.816,8.234
2015-08-01 04:00:00+00:00,11.087,11.522,11.606,9.036
2015-08-01 05:00:00+00:00,12.562,12.916,12.553,10.144
2015-08-01 06:00:00+00:00,14.691,13.927,13.613,11.376
2015-08-01 07:00:00+00:00,17.406,14.818,14.803,12.55
2015-08-01 08:00:00+00:00,19.758,15.635,15.862,13.557
2015-08-01 09:00:00+00:00,21.589,16.369,16.695,14.3
2015-08-01 10:00:00+00:00,22.852,16.959,17.324,14.742
2015-08-01 11:00:00+00:00,23.748,17.333,17.755,14.933
2015-08-01 12:00:00+00:00,24.315,17.521,17.995,14.92
2015-08-01 13:00:00+00:00,24.473,17.582,18.036,14.887
2015-08-01 14:00:00+00:00,24.246,17.449,17.845,14.746
2015-08-01 15:00:00+00:00,23.788,17.164,17.438,14.449
2015-08-01 16:00:00+00:00,23.038,16.71,16.846,13.983
2015-08-01 17:00:00+00:00,21.623,16.012,15.887,13.322
2015-08-01 18:00:00+00:00,19.376,14.986,14.426,12.454
2015-08-01 19:00:00+00:00,17.723,13.92,13.497,11.501
2015-08-01 20:00:00+00:00,16.776,13.308,13.243,10.849
2015-08-01 21:00:00+00:00,15.931,12.673,12.842,10.639
2015-08-01 22:00:00+00:00,15.203,12.298,12.417,10.518
2015-08-01 23:00:00+00:00,14.598,12.104,12.16,10.399
2015-08-02 00:00:00+00:00,14.091,11.949,11.996,10.207
2015-08-02 01:00:00+00:00,13.558,11.801,11.823,9.94
2015-08-02 02:00:00+00:00,13.016,11.803,11.655,9.671
2015-08-02 03:00:00+00:00,12.538,11.903,11.954,9.56
2015-08-02 04:00:00+00:00,13.229,12.732,12.676,9.817
2015-08-02 05:00:00+00:00,15.004,13.885,13.435,10.332
2015-08-02 06:00:00+00:00,17.13,14.805,14.326,10.984
2015-08-02 07:00:00+00:00,20.096,16.015,15.211,11.776
2015-08-02 08:00:00+00:00,22.135,17.382,15.992,12.712
2015-08-02 09:00:00+00:00,23.579,18.381,16.625,13.528
2015-08-02 10:00:00+00:00,24.734,19.092,17.143,13.99
2015-08-02 11:00:00+00:00,25.652,19.551,17.584,14.247
2015-08-02 12:00:00+00:00,26.281,19.784,17.861,14.326
2015-08-02 13:00:00+00:00,26.581,19.749,17.899,14.229
2015-08-02 14:00:00+00:00,26.531,19.482,17.782,14.093
2015-08-02 15:00:00+00:00,26.164,18.991,17.453,13.947
2015-08-02 16:00:00+00:00,25.424,18.325,16.922,13.678
2015-08-02 17:00:00+00:00,23.915,17.479,16.099,13.092
2015-08-02 18:00:00+00:00,20.894,16.306,14.937,11.898
2015-08-02 19:00:00+00:00,18.961,15.297,13.945,10.387
2015-08-02 20:00:00+00:00,18.044,14.816,13.426,9.668
2015-08-02 21:00:00+00:00,17.229,14.395,12.97,9.249
2015-08-02 22:00:00+00:00,16.493,13.908,12.46,8.861
2015-08-02 23:00:00+00:00,15.858,13.457,12.053,8.467
2015-08-03 00:00:00+00:00,15.298,13.238,11.696,8.108
2015-08-03 01:00:00+00:00,14.801,13.032,11.383,7.768
2015-08-03 02:00:00+00:00,14.397,12.801,11.093,7.567
2015-08-03 03:00:00+00:00,14.061,12.474,11.209,7.67
2015-08-03 04:00:00+00:00,14.943,13.261,12.135,8.734
2015-08-03 05:00:00+00:00,17.04,14.719,13.361,9.846
2015-08-03 06:00:00+00:00,19.649,16.193,14.959,11.118
2015-08-03 07:00:00+00:00,22.878,17.705,16.42,12.087
2015-08-03 08:00:00+00:00,25.517,18.736,17.487,12.788
2015-08-03 09:00:00+00:00,27.32,19.58,18.208,13.419
2015-08-03 10:00:00+00:00,28.606,20.276,18.84,14.31
2015-08-03 11:00:00+00:00,29.537,20.788,19.208,15.136
2015-08-03 12:00:00+00:00,30.169,21.171,19.423,15.619
2015-08-03 13:00:00+00:00,30.502,21.348,19.519,15.846
2015-08-03 14:00:00+00:00,30.514,21.275,19.487,16.026
2015-08-03 15:00:00+00:00,30.219,20.94,19.277,15.943
2015-08-03 16:00:00+00:00,29.618,20.25,19.312,15.575
2015-08-03 17:00:00+00:00,27.786,19.233,18.049,15.045
2015-08-03 18:00:00+00:00,24.664,18.136,16.568,13.698
2015-08-03 19:00:00+00:00,22.81,17.248,15.412,12.516
2015-08-03 20:00:00+00:00,21.72,16.786,14.624,11.988
2015-08-03 21:00:00+00:00,20.776,16.501,14.053,11.527
2015-08-03 22:00:00+00:00,19.966,16.284,13.55,11.03
2015-08-03 23:00:00+00:00,19.24,16.151,13.115,10.576
2015-08-04 00:00:00+00:00,18.656,16.051,12.713,10.309
2015-08-04 01:00:00+00:00,18.205,16.021,12.409,10.148
2015-08-04 02:00:00+00:00,17.874,16.049,12.254,10.068
2015-08-04 03:00:00+00:00,17.62,16.139,12.759,10.348
2015-08-04 04:00:00+00:00,18.278,16.627,13.923,11.187
2015-08-04 05:00:00+00:00,19.705,17.368,15.179,12.006
2015-08-04 06:00:00+00:00,21.345,18.503,16.723,12.94
2015-08-04 07:00:00+00:00,23.704,19.961,18.21,14.012
2015-08-04 08:00:00+00:00,25.901,21.222,19.388,15.016
2015-08-04 09:00:00+00:00,27.108,22.135,20.274,15.653
2015-08-04 10:00:00+00:00,27.296,22.808,20.914,16.316
2015-08-04 11:00:00+00:00,26.879,23.296,21.246,16.858
2015-08-04 12:00:00+00:00,26.178,23.42,21.385,17.08
2015-08-04 13:00:00+00:00,25.471,23.207,21.32,17.059
2015-08-04 14:00:00+00:00,24.788,22.775,21.003,16.967
2015-08-04 15:00:00+00:00,23.971,22.101,20.357,16.748
2015-08-04 16:00:00+00:00,22.981,21.192,19.422,16.289
2015-08-04 17:00:00+00:00,21.712,20.066,18.259,15.677
2015-08-04 18:00:00+00:00,20.148,19.097,16.963,15.136
2015-08-04 19:00:00+00:00,18.675,18.361,15.991,14.649
2015-08-04 20:00:00+00:00,17.688,17.804,15.473,14.327
2015-08-04 21:00:00+00:00,16.814,17.36,15.061,14.2
2015-08-04 22:00:00+00:00,16.119,16.931,14.76,14.066
2015-08-04 23:00:00+00:00,15.515,16.381,14.626,13.9
2015-08-05 00:00:00+00:00,14.945,15.768,14.624,13.617
2015-08-05 01:00:00+00:00,14.402,15.156,14.719,13.402
2015-08-05 02:00:00+00:00,13.901,14.588,14.752,13.206
2015-08-05 03:00:00+00:00,13.421,14.257,14.989,13.062
2015-08-05 04:00:00+00:00,13.894,14.75,15.414,13.204
2015-08-05 05:00:00+00:00,15.616,15.35,15.943,13.608
2015-08-05 06:00:00+00:00,17.731,16.227,16.601,14.202
2015-08-05 07:00:00+00:00,19.99,17.454,17.267,14.873
